 LODT FnTySig FnContract  LoAA   LoEC  LoLC   LOP  Spec  LOPC2R   LOC0R  File
--------------------------------------------------------------------------------------------
    0       8       16     4     25    27     2     4      28      58  src/Chap02/FibonacciHFScheduler.rs
    4      22       18     9     46     0     0     1      53      47  src/Chap02/HFSchedulerMtEph.rs
    0       4        4     2     46     0    21     7      10      74  src/Chap03/InsertionSortStEph.rs
    4      19       41     8     32    21     3    17      72      73  src/Chap05/KleeneStPer.rs
   17      22       44    39    148     0    72    72     122     292  src/Chap05/MappingStEph.rs
   17      12       22    27     92     0    32    49      78     173  src/Chap05/RelationStEph.rs
   18      29      119    59    464     3    83    68     225     618  src/Chap05/SetMtEph.rs
   14      23      109    49    364     3    57    55     195     479  src/Chap05/SetStEph.rs
   21      58      231    85    301     0    75   102     395     478  src/Chap06/DirGraphMtEph.rs
   12      26       50    53    238     0    91    55     141     384  src/Chap06/DirGraphStEph.rs
   23      32      121    47    246     0    97    76     223     419  src/Chap06/LabDirGraphMtEph.rs
   16      17       37    33    193     0    48    52     103     293  src/Chap06/LabDirGraphStEph.rs
   23      30       93    48    246     0    97    72     194     415  src/Chap06/LabUnDirGraphMtEph.rs
   16      15       39    30    180     0    54    50     100     284  src/Chap06/LabUnDirGraphStEph.rs
   21      34      118    53    190     0    43    77     226     310  src/Chap06/UnDirGraphMtEph.rs
   15      16       50    33    126     0    45    53     114     224  src/Chap06/UnDirGraphStEph.rs
    0       6       26    24    124     0    39     0      56     163  src/Chap06/WeightedDirGraphStEphF64.rs
    0      10       36    34    208     0    75     1      80     284  src/Chap06/WeightedDirGraphStEphI128.rs
    0      10       36    34    206     0    73     1      80     280  src/Chap06/WeightedDirGraphStEphI16.rs
    0      10       36    34    206     0    73     1      80     280  src/Chap06/WeightedDirGraphStEphI32.rs
    0      10       36    34    206     0    73     1      80     280  src/Chap06/WeightedDirGraphStEphI64.rs
    0      10       36    34    206     0    73     1      80     280  src/Chap06/WeightedDirGraphStEphI8.rs
    0      10       36    34    206     0    73     1      80     280  src/Chap06/WeightedDirGraphStEphIsize.rs
    0      10       36    34    206     0    74     1      80     281  src/Chap06/WeightedDirGraphStEphU128.rs
    0      10       36    34    206     0    74     1      80     281  src/Chap06/WeightedDirGraphStEphU16.rs
    0      10       36    34    206     0    74     1      80     281  src/Chap06/WeightedDirGraphStEphU32.rs
    0      10       36    34    206     0    74     1      80     281  src/Chap06/WeightedDirGraphStEphU64.rs
    0      10       36    34    206     0    74     1      80     281  src/Chap06/WeightedDirGraphStEphU8.rs
    0      10       36    34    206     0    74     1      80     281  src/Chap06/WeightedDirGraphStEphUsize.rs
    0       1        2     2     52     0     8     0       5      60  src/Chap11/FibonacciMtEph2Threads.rs
    0       1        3     2     56     0     8     0       6      64  src/Chap11/FibonacciMtEphRecomputes.rs
    0       1        5     2     16     0     1     0       8      17  src/Chap11/FibonacciMtPerAllThreads.rs
    0       1        3     2     56     0     8     0       6      64  src/Chap11/FibonacciMtPerTSM.rs
